YEAR,MO,DY,HR,Avg Power,Irradiance(Ideal),Temperature,Precipitation,Wind Speed,Wind Direction,Specific Humidity,Wind Speed(50M),Wind Direction(50M),Surface Pressure,Relative Humidity,PM2.5,PM10,WS,WD
2021,11,27,6,0.0,15.15,9.65,0.0,2.39,145.38,6.41,3.84,145.28,98.89,84.69,275.05,330.4,0.11,163.79
2021,11,27,7,742.0,132.13,11.15,0.0,2.05,143.52,7.08,3.81,143.34,98.97,84.38,264.8,349.0,0.16,165.96
2021,11,27,8,4558.0,304.32,13.75,0.0,2.77,134.66,7.08,3.25,134.81,99.03,71.62,281.82,367.22,0.11,148.37
2021,11,27,9,11210.48,451.87,16.02,0.0,2.64,119.6,7.63,2.89,119.82,99.05,66.5,305.23,461.5,0.43,129.34
2021,11,27,10,16012.48,558.0,19.39,0.0,2.97,109.53,8.06,3.34,111.23,99.03,56.75,347.1,390.62,0.77,122.63
2021,11,27,11,17711.52,503.16,22.26,0.0,3.27,106.1,7.87,3.67,107.86,98.96,46.38,240.0,342.62,1.0,112.67
2021,11,27,12,18045.0,480.32,23.57,0.0,3.17,102.84,7.87,3.56,105.13,98.88,42.69,221.55,310.45,0.98,123.09
2021,11,27,13,16152.48,403.81,23.94,0.0,3.18,100.48,8.0,3.59,103.1,98.81,42.44,216.55,318.15,1.07,117.67
2021,11,27,14,10568.0,274.45,23.49,0.0,3.18,98.77,8.3,3.76,101.01,98.76,45.25,242.3,306.75,1.04,115.95
2021,11,27,15,6773.0,136.69,22.21,0.0,2.61,94.29,9.4,4.03,94.56,98.75,55.56,225.45,313.7,0.64,141.51
2021,11,27,16,2078.0,27.46,19.08,0.0,2.58,87.57,9.83,4.82,87.49,98.76,70.12,200.7,295.1,0.19,147.81
2021,11,27,17,0.0,0.0,16.9,0.0,3.04,88.09,8.85,5.47,88.12,98.8,72.56,201.22,291.95,0.11,152.03
2021,11,27,18,0.0,0.0,16.14,0.0,3.13,90.57,8.67,5.75,90.62,98.85,74.62,222.7,282.15,0.11,158.09
2021,11,27,19,0.0,0.0,15.5,0.0,3.17,92.54,8.54,5.9,92.65,98.9,76.69,204.85,292.2,0.11,150.63
2021,11,27,20,0.0,0.0,14.91,0.0,3.21,93.07,8.42,6.12,93.29,98.94,78.81,214.2,306.95,0.13,159.18
2021,11,27,21,0.0,0.0,14.38,0.0,3.23,92.5,8.36,6.37,92.81,98.96,80.81,251.05,332.88,0.08,173.8
2021,11,27,22,0.0,0.0,13.89,0.0,3.2,91.82,8.3,6.48,92.14,98.98,82.69,259.0,346.28,0.09,177.87
2021,11,27,23,0.0,0.0,13.39,0.0,3.16,92.13,8.18,6.53,92.4,98.97,84.56,225.7,341.6,0.05,177.26
2021,11,28,0,0.0,0.0,12.87,0.0,3.08,93.49,8.12,6.47,93.88,98.96,86.38,236.37,348.15,0.05,109.65
2021,11,28,1,0.0,0.0,12.33,0.0,2.96,96.52,8.0,6.19,96.88,98.95,88.31,264.32,361.38,0.23,85.15
2021,11,28,2,0.0,0.0,11.8,0.0,2.78,102.83,7.87,5.7,102.99,98.96,90.19,321.4,557.02,0.21,92.41
2021,11,28,3,0.0,0.0,11.33,0.0,2.63,111.45,7.81,5.13,111.72,98.97,91.88,339.35,559.05,0.11,139.66
2021,11,28,4,0.0,0.0,10.93,0.0,2.49,120.19,7.69,4.6,120.31,98.99,93.44,310.7,444.45,0.2,116.17
2021,11,28,5,0.0,0.0,10.61,0.0,2.37,128.72,7.69,4.21,128.74,99.05,95.31,346.28,470.65,0.11,141.48
2021,11,28,6,0.0,14.1,10.33,0.0,2.33,136.09,7.69,4.09,136.01,99.11,97.19,342.85,423.98,0.11,155.02
2021,11,28,7,560.0,133.11,12.04,0.0,2.34,141.37,8.0,3.97,141.08,99.17,90.12,333.15,422.45,0.11,139.4
2021,11,28,8,3750.0,310.06,14.26,0.0,2.73,137.21,8.12,3.04,137.29,99.22,79.06,289.85,448.05,0.19,120.59
2021,11,28,9,8731.52,466.16,16.98,0.0,2.18,117.94,8.48,2.41,119.14,99.23,69.69,333.33,566.98,0.85,109.66
2021,11,28,10,13385.52,575.02,20.68,0.0,2.65,112.18,8.54,2.99,114.42,99.19,55.56,338.08,438.88,0.76,119.73
2021,11,28,11,15983.0,537.65,23.15,0.0,2.8,108.69,8.42,3.17,110.04,99.11,47.19,332.0,419.42,0.8,142.83
2021,11,28,12,15956.0,518.31,24.26,0.0,2.68,105.21,8.36,3.03,107.08,99.01,43.56,297.25,424.83,0.75,155.14
2021,11,28,13,14367.52,431.83,24.71,0.0,2.54,103.35,8.24,2.87,105.47,98.92,42.0,307.85,374.52,0.59,127.29
2021,11,28,14,10410.48,304.63,24.4,0.0,2.05,101.44,8.54,2.51,103.52,98.86,44.0,284.0,345.93,0.35,43.48
2021,11,28,15,6070.48,150.56,23.25,0.0,1.45,92.48,9.7,2.19,92.66,98.83,53.69,246.1,277.1,0.08,87.82
2021,11,28,16,1990.48,27.86,21.0,0.0,1.63,76.1,9.4,2.52,76.39,98.83,59.62,208.07,274.85,0.17,84.09
2021,11,28,17,0.0,0.0,19.25,0.0,1.96,68.75,8.3,2.98,69.15,98.85,58.75,203.22,267.45,0.11,136.58
2021,11,28,18,0.0,0.0,18.16,0.0,2.12,64.75,8.12,3.29,65.26,98.9,61.5,245.05,328.9,0.11,167.16
2021,11,28,19,0.0,0.0,17.22,0.0,2.22,61.81,7.93,3.45,62.22,98.95,64.12,272.4,433.77,0.11,167.44
2021,11,28,20,0.0,0.0,16.52,0.0,2.22,60.73,7.81,3.45,61.17,99.0,65.69,6.1,503.32,0.09,178.97
2021,11,28,21,0.0,0.0,16.13,0.0,2.08,59.77,7.63,3.16,60.2,99.04,65.81,416.92,563.65,0.11,162.52
2021,11,28,22,0.0,0.0,15.91,0.0,1.78,58.26,7.45,2.63,58.72,99.05,65.12,438.65,590.95,0.11,161.23
2021,11,28,23,0.0,0.0,15.73,0.0,1.42,53.07,7.26,2.03,53.0,99.04,64.25,356.6,564.2,0.11,160.45
2021,11,29,0,0.0,0.0,15.3,0.0,1.1,41.53,7.08,1.55,40.29,99.04,64.75,302.25,549.23,0.14,159.17
2021,11,29,1,0.0,0.0,15.02,0.0,0.81,16.86,6.96,1.12,15.01,99.06,64.62,367.12,587.3,0.14,160.21
2021,11,29,2,0.0,0.0,14.5,0.0,0.81,347.17,6.84,1.13,345.58,99.08,65.75,364.8,568.8,0.11,156.04
2021,11,29,3,0.0,0.0,13.78,0.0,0.96,337.59,6.77,1.37,337.1,99.1,68.25,349.4,531.82,0.1,166.48
2021,11,29,4,0.0,0.0,13.03,0.0,1.06,337.96,6.71,1.51,337.81,99.12,70.81,312.7,516.62,0.11,167.09
2021,11,29,5,0.0,0.0,12.69,0.0,1.03,338.12,6.53,1.44,338.03,99.14,70.88,251.2,484.0,0.06,187.61
2021,11,29,6,0.0,9.71,12.65,0.0,0.87,327.89,6.41,1.21,327.96,99.18,69.62,222.88,463.22,0.09,190.28
2021,11,29,7,673.0,129.09,13.24,0.0,0.85,304.56,6.77,1.24,304.7,99.21,70.94,228.2,468.83,0.1,178.57
2021,11,29,8,4398.48,279.05,15.09,0.0,1.18,288.56,7.02,1.37,289.26,99.24,65.06,193.8,476.92,0.18,241.88
2021,11,29,9,11312.48,436.55,17.11,0.0,1.26,280.75,7.26,1.33,281.51,99.26,59.38,332.5,697.62,0.23,292.49
2021,11,29,10,17059.52,539.47,20.45,0.0,1.35,297.6,7.63,1.57,300.52,99.24,50.5,334.4,574.18,0.5,301.96
2021,11,29,11,19334.48,538.62,24.05,0.0,2.56,313.27,6.71,3.02,311.02,99.15,35.5,303.68,318.48,0.64,289.78
2021,11,29,12,20750.0,513.52,25.08,0.0,3.39,316.68,6.47,3.98,314.52,99.06,32.19,276.28,406.37,0.68,282.75
2021,11,29,13,18324.0,439.61,25.23,0.0,3.83,320.79,6.35,4.52,318.93,98.98,31.31,272.02,314.97,0.83,306.72
2021,11,29,14,13474.0,316.06,24.65,0.0,3.94,324.2,6.53,4.97,322.86,98.94,33.25,234.93,240.22,0.84,310.02
2021,11,29,15,8391.0,155.28,23.02,0.0,3.17,329.01,7.87,5.19,328.99,98.91,44.19,173.98,192.8,0.66,315.47
2021,11,29,16,2492.0,26.79,19.29,0.0,2.85,334.49,8.54,5.36,334.55,98.89,60.31,163.33,191.52,0.29,305.76
2021,11,29,17,0.0,0.0,16.62,0.0,3.18,334.19,7.32,5.4,334.36,98.9,61.5,164.0,247.98,0.09,183.91
2021,11,29,18,0.0,0.0,15.78,0.0,3.19,330.48,7.02,5.36,330.56,98.94,62.12,174.77,281.53,0.1,208.97
2021,11,29,19,0.0,0.0,15.01,0.0,3.26,326.84,6.77,5.54,326.92,98.98,63.06,216.6,359.12,0.11,245.36
2021,11,29,20,0.0,0.0,14.15,0.0,3.39,323.24,6.59,5.92,323.31,99.0,64.75,222.2,435.93,0.1,250.67
2021,11,29,21,0.0,0.0,13.3,0.0,3.54,319.48,6.41,6.4,319.56,99.0,66.69,268.18,365.8,0.1,248.24
2021,11,29,22,0.0,0.0,12.53,0.0,3.65,317.08,6.29,6.88,317.07,99.0,68.38,268.88,366.82,0.19,274.79
2021,11,29,23,0.0,0.0,11.87,0.0,3.69,316.46,6.1,7.2,316.54,98.99,69.94,236.7,349.9,0.13,265.55
2021,11,30,0,0.0,0.0,11.26,0.0,3.67,317.68,6.04,7.34,317.72,98.96,71.62,201.8,307.68,0.24,227.71
2021,11,30,1,0.0,0.0,10.72,0.0,3.61,319.39,5.98,7.3,319.43,98.95,73.75,215.55,285.28,0.24,211.52
2021,11,30,2,0.0,0.0,10.21,0.0,3.51,320.68,5.98,7.11,320.75,98.94,76.38,199.8,283.47,0.08,186.66
2021,11,30,3,0.0,0.0,9.76,0.0,3.42,323.08,6.04,6.9,323.1,98.94,79.06,175.9,243.4,0.17,278.17
2021,11,30,4,0.0,0.0,9.38,0.0,3.36,326.2,6.04,6.78,326.24,98.95,81.56,173.9,222.68,0.21,336.54
2021,11,30,5,0.0,0.0,9.04,0.0,3.28,327.56,6.1,6.45,327.52,98.99,83.69,196.2,254.5,0.35,301.4
2021,11,30,6,0.0,13.62,8.76,0.0,3.15,326.03,6.04,5.92,326.14,99.06,85.0,186.53,253.4,0.24,225.17
2021,11,30,7,620.0,125.39,10.83,0.0,2.65,321.95,6.53,5.29,322.13,99.1,79.69,192.7,272.35,0.61,194.25
2021,11,30,8,4738.48,294.41,13.93,0.0,3.33,309.86,6.53,3.96,310.6,99.14,65.12,191.1,284.8,0.65,220.58
2021,11,30,9,11302.0,441.74,16.47,0.0,2.76,290.9,7.02,2.99,291.75,99.17,59.56,209.15,305.38,0.53,260.49
2021,11,30,10,16083.0,578.84,19.9,0.0,2.74,286.42,7.75,3.16,291.93,99.14,53.0,288.1,337.33,0.78,270.15
2021,11,30,11,19124.0,527.2,23.34,0.0,4.23,308.63,6.59,5.17,308.86,99.06,36.31,310.85,344.85,0.7,302.66
2021,11,30,12,20642.0,547.13,24.32,0.0,4.3,309.39,6.1,5.14,308.65,98.96,31.75,209.88,353.45,0.71,310.73
2021,11,30,13,17963.52,455.42,24.32,0.0,3.91,310.22,6.1,4.72,309.3,98.87,31.69,231.75,339.1,0.72,284.32
2021,11,30,14,13382.0,299.37,23.76,0.0,3.13,313.28,6.53,4.23,312.38,98.83,34.94,225.0,323.37,0.58,305.9
2021,11,30,15,7129.52,163.23,22.34,0.0,2.13,320.06,8.24,3.61,320.35,98.82,48.25,235.27,301.65,0.47,278.38
2021,11,30,16,2925.52,32.15,20.05,0.0,1.88,333.65,8.48,2.98,333.57,98.82,57.06,185.95,276.65,0.26,187.21
2021,11,30,17,0.0,0.0,19.26,0.0,1.69,345.51,6.9,2.46,345.26,98.85,49.0,197.38,286.7,0.11,158.49
2021,11,30,18,0.0,0.0,19.07,0.0,1.38,352.83,6.53,1.94,352.59,98.91,46.62,185.82,266.3,0.11,165.46
2021,11,30,19,0.0,0.0,18.61,0.0,1.04,354.38,6.29,1.45,353.83,98.98,46.44,187.0,264.8,0.11,160.29
2021,11,30,20,0.0,0.0,18.58,0.0,0.86,354.24,5.98,1.16,353.07,99.03,44.38,182.73,282.18,0.11,160.66
2021,11,30,21,0.0,0.0,18.21,0.0,0.77,358.26,5.8,1.03,356.96,99.06,44.19,247.82,317.38,0.11,156.07
2021,11,30,22,0.0,0.0,17.71,0.0,0.73,6.14,5.74,0.96,4.65,99.05,44.88,254.08,349.5,0.11,153.48
2021,11,30,23,0.0,0.0,17.1,0.0,0.78,12.78,5.68,1.04,11.73,99.03,46.12,226.53,309.9,0.11,143.63
2021,12,1,0,0.0,0.0,16.26,0.0,0.98,24.1,5.68,1.33,23.11,99.01,48.62,219.73,320.22,0.14,166.19
2021,12,1,1,0.0,0.0,15.04,0.0,1.24,34.99,5.74,1.77,34.39,98.98,53.38,246.03,323.77,0.11,147.99
2021,12,1,2,0.0,0.0,14.3,0.0,1.48,41.36,5.74,2.12,40.81,98.96,55.94,233.9,299.93,0.1,142.68
2021,12,1,3,0.0,0.0,13.51,0.0,1.51,46.25,5.74,2.17,45.73,98.95,58.75,206.1,266.05,0.08,170.51
2021,12,1,4,0.0,0.0,13.12,0.0,1.47,51.91,5.86,2.12,51.44,98.96,61.44,192.7,242.12,0.11,181.37
2021,12,1,5,0.0,0.0,12.98,0.0,1.19,62.76,5.86,1.7,62.38,99.01,61.94,195.8,249.83,0.22,161.19
2021,12,1,6,0.0,10.06,13.13,0.0,0.78,98.62,5.74,1.07,98.01,99.09,60.5,196.0,252.8,0.45,173.53
2021,12,1,7,167.52,70.99,13.12,0.0,0.91,128.35,6.04,1.28,128.33,99.15,63.38,196.5,255.85,0.2,177.43
2021,12,1,8,2095.52,153.02,13.77,0.0,0.98,136.93,7.2,1.59,137.19,99.18,72.44,203.58,267.95,0.36,228.14
2021,12,1,9,3259.0,237.97,15.27,0.0,1.03,162.8,6.47,1.31,161.89,99.24,59.19,245.3,290.9,0.36,235.84
2021,12,1,10,6444.0,278.4,16.33,0.0,0.7,176.82,6.23,0.78,176.57,99.23,53.31,246.3,329.1,0.28,222.72
2021,12,1,11,8082.0,314.63,17.33,0.0,0.21,142.7,6.47,0.22,140.71,99.15,52.12,238.53,328.83,0.28,241.81
2021,12,1,12,7767.0,315.27,18.3,0.0,0.14,13.24,6.9,0.14,12.53,99.08,52.0,220.65,334.0,0.3,243.13
2021,12,1,13,6261.52,272.27,18.95,0.0,0.38,0.0,7.32,0.41,2.16,99.04,52.94,213.03,368.37,0.15,324.1
2021,12,1,14,4232.48,184.37,18.98,0.0,0.53,357.47,7.81,0.63,357.85,99.0,56.44,238.82,364.9,0.27,323.45
2021,12,1,15,2478.48,110.28,18.26,0.0,0.63,4.24,8.73,0.92,3.91,98.95,65.62,220.65,346.43,0.12,221.34
2021,12,1,16,676.0,21.45,17.23,0.0,0.95,358.11,7.93,1.34,357.99,98.92,63.81,200.55,367.77,0.07,166.71
2021,12,1,17,0.0,0.0,16.23,0.0,1.25,345.88,7.51,1.79,345.6,98.9,64.19,220.05,382.9,0.12,142.48
2021,12,1,18,0.0,0.0,15.65,0.0,1.42,324.39,7.39,2.07,324.21,98.94,66.0,215.7,412.7,0.15,169.28
2021,12,1,19,0.0,0.0,14.81,0.0,1.75,305.39,7.39,2.65,305.52,99.0,69.69,230.38,622.42,0.09,227.5
2021,12,1,20,0.0,0.0,13.91,0.0,2.14,302.01,7.39,3.41,302.27,99.04,73.88,284.05,558.5,0.22,83.93
2021,12,1,21,0.0,0.0,13.29,0.0,2.42,308.83,7.39,4.08,309.02,99.03,76.5,349.03,521.78,0.09,240.4
2021,12,1,22,0.0,0.0,12.82,0.0,2.59,316.22,7.26,4.6,316.44,99.01,77.94,358.08,623.1,0.09,222.24
2021,12,1,23,0.0,0.0,12.38,0.0,2.65,324.01,7.2,4.88,324.25,99.01,79.12,361.67,590.6,0.09,197.09
2021,12,2,0,0.0,0.0,12.03,0.0,2.61,335.05,7.08,4.92,335.1,99.0,80.0,324.1,507.38,0.08,299.99
2021,12,2,1,0.0,0.0,11.79,0.0,2.51,345.75,7.02,4.76,345.85,98.97,80.5,380.35,573.3,0.2,313.17
2021,12,2,2,0.0,0.0,11.5,0.0,2.36,350.48,6.96,4.34,350.47,98.94,80.88,387.4,518.75,0.14,256.65
2021,12,2,3,0.0,0.0,11.26,0.0,2.17,348.57,6.77,3.77,348.41,98.92,80.69,344.3,492.65,0.09,221.25
2021,12,2,4,0.0,0.0,11.23,0.0,1.91,344.38,6.65,3.14,344.13,98.94,79.12,307.8,480.6,0.27,188.5
2021,12,2,5,0.0,0.0,11.41,0.0,1.62,341.74,6.47,2.52,341.4,98.98,76.0,333.5,445.8,0.36,241.36
2021,12,2,6,0.0,9.19,11.53,0.0,1.42,336.97,6.29,2.14,336.8,99.01,73.56,333.7,427.45,0.23,219.04
2021,12,2,7,115.52,68.42,12.25,0.0,1.17,318.78,6.84,2.0,318.79,99.08,76.25,314.47,489.3,0.18,271.12
2021,12,2,8,1970.48,118.55,13.57,0.0,1.67,300.41,6.29,1.94,301.0,99.16,64.0,277.8,454.03,0.13,257.1
2021,12,2,9,3180.0,192.45,14.56,0.0,1.43,295.58,6.53,1.58,296.06,99.18,62.38,355.0,441.15,0.31,282.28
2021,12,2,10,3518.48,254.66,15.75,0.0,1.33,285.67,6.9,1.47,286.41,99.17,61.44,376.15,577.45,0.23,282.04
2021,12,2,11,4306.0,268.3,17.32,0.0,1.49,296.83,7.2,1.71,300.78,99.12,57.62,379.7,604.48,0.26,278.54
2021,12,2,12,3933.0,169.25,19.08,0.0,2.09,323.34,6.53,2.5,323.52,99.04,47.0,353.85,583.32,0.5,285.15
2021,12,2,13,2209.52,136.47,19.32,0.0,2.07,335.18,6.84,2.71,334.39,98.98,48.38,355.68,588.58,0.37,280.64
2021,12,2,14,2119.0,69.49,19.41,0.0,1.93,339.88,6.9,2.54,338.89,98.95,48.38,342.55,478.4,0.23,246.61
2021,12,2,15,1146.0,47.3,19.03,0.0,1.37,340.32,7.32,1.94,339.52,98.94,52.81,296.05,407.4,0.78,212.61
2021,12,2,16,595.0,15.77,18.26,0.0,0.57,336.6,7.57,0.83,337.3,98.95,57.12,292.5,,0.77,216.11
2021,12,2,17,0.0,0.0,17.58,0.0,0.38,189.46,6.53,0.5,188.13,99.0,51.31,307.98,,0.39,186.91
2021,12,2,18,0.0,0.0,16.38,0.0,1.11,188.87,6.59,1.56,188.62,99.05,56.12,279.07,,0.23,212.48
2021,12,2,19,0.0,0.0,15.51,0.0,1.52,196.47,6.59,2.18,196.42,99.08,59.44,260.95,455.0,0.42,155.27
2021,12,2,20,0.0,0.0,15.08,0.0,1.52,214.1,6.47,2.19,213.97,99.09,59.69,224.0,455.0,0.19,128.23
2021,12,2,21,0.0,0.0,14.41,0.0,1.61,238.94,6.23,2.32,238.77,99.06,60.19,218.5,454.77,0.39,191.2
2021,12,2,22,0.0,0.0,13.76,0.0,1.75,256.27,6.1,2.55,256.18,99.03,61.56,211.4,415.5,0.23,176.22
2021,12,2,23,0.0,0.0,13.29,0.0,1.8,269.75,6.04,2.64,269.83,99.0,62.44,215.1,415.5,0.13,256.85
2021,12,3,0,0.0,0.0,12.83,0.01,1.83,282.08,5.92,2.68,282.09,98.96,63.62,185.97,414.3,0.14,205.53
2021,12,3,1,0.0,0.0,12.41,0.03,1.84,292.43,5.98,2.75,292.56,98.93,65.75,160.07,379.8,0.12,211.49
2021,12,3,2,0.0,0.0,11.79,0.16,1.98,297.67,6.1,3.05,297.74,98.93,70.0,163.0,379.8,0.06,250.14
2021,12,3,3,0.0,0.0,11.03,0.22,2.18,302.83,6.16,3.48,303.01,98.92,74.44,156.1,379.8,0.07,236.41
2021,12,3,4,0.0,0.0,10.37,0.11,2.38,306.98,6.16,4.0,307.14,98.93,77.69,172.9,379.8,0.07,188.06
2021,12,3,5,0.0,0.0,9.69,0.02,2.57,310.07,6.04,4.49,310.2,98.97,79.75,190.6,379.8,0.12,239.17
2021,12,3,6,0.0,10.42,9.25,0.14,2.64,311.28,5.98,4.74,311.33,99.05,81.0,209.6,400.68,0.35,248.51
2021,12,3,7,240.48,72.2,11.07,0.09,2.44,308.89,6.35,4.49,308.92,99.14,76.06,198.5,421.3,0.3,267.95
2021,12,3,8,1931.52,158.41,13.23,0.0,2.74,306.64,6.1,3.13,306.67,99.21,64.0,216.3,422.08,0.37,251.26
2021,12,3,9,6277.52,237.49,15.89,0.0,1.76,308.34,6.47,1.88,310.45,99.26,56.88,221.7,430.4,0.45,287.65
2021,12,3,10,4513.52,290.72,19.97,0.0,1.05,324.41,5.8,1.04,326.31,99.24,39.31,217.23,430.4,0.5,296.06
2021,12,3,11,4269.52,345.27,21.74,0.0,0.42,278.58,5.68,0.42,266.82,99.17,34.69,246.1,436.0,0.48,265.29
2021,12,3,12,5890.48,380.33,23.3,0.0,0.77,194.04,5.98,0.92,194.74,99.08,33.12,246.2,,0.56,289.2
2021,12,3,13,10337.0,347.88,24.05,0.0,1.1,172.22,6.35,1.25,175.35,99.01,33.56,5.5,350.93,0.49,306.19
2021,12,3,14,14243.52,219.62,24.05,0.0,1.28,170.13,6.41,1.47,173.9,98.96,33.88,202.23,332.3,0.25,294.46
2021,12,3,15,8874.0,112.55,23.28,0.0,1.13,175.63,6.77,1.46,179.08,98.94,37.56,198.23,263.1,0.32,222.31
2021,12,3,16,3570.48,22.38,21.53,0.0,0.87,161.73,7.2,1.2,162.16,98.94,44.31,199.9,265.6,0.17,221.11
2021,12,3,17,0.0,0.0,19.91,0.0,0.92,125.99,6.47,1.27,126.23,98.97,44.0,173.47,264.05,0.2,209.96
2021,12,3,18,0.0,0.0,18.94,0.0,1.18,108.91,6.41,1.64,108.61,99.04,46.38,189.15,282.53,0.11,164.19
2021,12,3,19,0.0,0.0,17.81,0.0,1.41,106.12,6.41,1.99,106.44,99.1,49.75,209.95,255.1,0.11,148.85
2021,12,3,20,0.0,0.0,16.92,0.0,1.49,107.68,6.35,2.12,107.77,99.14,52.06,203.0,250.85,0.1,162.81
2021,12,3,21,0.0,0.0,16.31,0.0,1.45,106.88,6.23,2.06,106.99,99.15,53.19,236.8,267.2,0.11,169.41
2021,12,3,22,0.0,0.0,15.83,0.0,1.31,107.68,6.1,1.84,107.82,99.12,53.69,249.58,304.38,0.11,165.56
2021,12,3,23,0.0,0.0,15.43,0.0,1.12,115.14,5.98,1.55,115.4,99.08,54.06,220.2,287.9,0.1,171.53
2021,12,4,0,0.0,0.0,14.78,0.0,0.94,132.31,5.92,1.31,132.83,99.04,56.0,196.95,258.38,0.11,163.29
2021,12,4,1,0.0,0.0,14.35,0.0,0.86,150.64,5.86,1.2,151.09,99.0,56.94,169.97,465.18,0.11,155.08
2021,12,4,2,0.0,0.0,13.91,0.0,0.78,163.02,5.86,1.08,162.74,98.95,58.31,151.35,345.43,0.11,163.98
2021,12,4,3,0.0,0.0,13.44,0.0,0.76,172.87,5.86,1.05,172.29,98.92,59.88,137.45,284.62,0.09,168.81
2021,12,4,4,0.0,0.0,12.95,0.0,0.84,182.65,5.8,1.18,182.28,98.91,61.81,118.75,223.93,0.09,171.97
2021,12,4,5,0.0,0.0,12.67,0.0,1.04,193.51,5.8,1.44,193.2,98.95,62.94,111.83,200.33,0.1,162.13
2021,12,4,6,0.0,10.85,12.19,0.0,1.21,204.75,5.86,1.69,204.55,99.01,65.25,136.2,178.42,0.09,198.44
2021,12,4,7,657.0,129.14,12.88,0.0,1.22,215.32,6.71,1.83,215.45,99.06,71.38,156.55,255.35,0.11,158.2
2021,12,4,8,4603.0,302.59,15.15,0.0,1.36,222.67,6.59,1.55,222.55,99.08,60.5,173.58,239.15,0.2,198.05
2021,12,4,9,12137.52,455.96,17.68,0.0,0.95,222.66,6.96,1.01,221.23,99.08,54.62,200.12,260.42,0.65,270.76
2021,12,4,10,18137.0,562.18,22.12,0.0,0.57,233.91,6.77,0.68,238.7,99.04,40.38,247.88,451.12,0.62,292.98
2021,12,4,11,21223.52,593.66,23.99,0.0,0.55,286.39,6.84,0.69,280.42,98.95,36.31,238.62,318.27,0.49,290.95
2021,12,4,12,21701.52,571.41,24.87,0.0,0.66,308.77,6.96,0.78,298.11,98.83,34.88,210.07,278.5,0.48,309.43
2021,12,4,13,20090.48,483.33,25.28,0.0,0.77,330.04,7.02,0.82,318.46,98.73,34.44,187.85,277.12,0.52,257.8
2021,12,4,14,17161.52,345.05,25.21,0.0,0.83,348.58,7.14,0.83,338.5,98.67,35.06,154.2,182.25,0.76,251.76
2021,12,4,15,10752.0,186.62,24.55,0.0,0.72,6.82,7.39,0.78,1.15,98.67,37.88,119.8,123.47,0.55,235.96
2021,12,4,16,4205.52,29.83,22.64,0.0,0.92,33.55,7.93,1.27,34.18,98.68,45.62,,,0.36,209.98
2021,12,4,17,0.0,0.0,20.35,0.0,1.55,54.23,7.45,2.24,54.37,98.72,49.38,,,0.11,155.62
2021,12,4,18,0.0,0.0,18.75,0.0,2.03,66.6,7.51,3.07,66.76,98.79,54.69,53.2,77.08,0.11,167.32
2021,12,4,19,0.0,0.0,17.5,0.0,2.3,76.63,7.45,3.57,76.72,98.86,58.88,72.35,133.93,0.11,165.34
2021,12,4,20,0.0,0.0,16.64,0.0,2.39,88.88,7.32,3.77,88.93,98.9,61.25,86.07,177.77,0.11,165.06
2021,12,4,21,0.0,0.0,16.01,0.0,2.44,104.08,7.2,3.85,104.21,98.93,62.75,86.5,203.95,0.13,170.21
2021,12,4,22,0.0,0.0,15.24,0.0,2.56,117.27,7.14,4.09,117.4,98.94,65.25,99.82,259.12,0.11,159.15
2021,12,4,23,0.0,0.0,14.34,0.0,2.73,126.28,7.14,4.5,126.45,98.91,68.88,127.6,266.2,0.11,148.6
2021,12,5,0,0.0,0.0,13.53,0.0,2.87,134.56,7.08,4.89,134.94,98.88,72.44,133.35,265.38,0.12,162.08
2021,12,5,1,0.0,0.0,12.83,0.0,2.96,141.22,7.08,5.18,141.43,98.87,75.62,127.05,258.6,0.11,153.62
2021,12,5,2,0.0,0.0,12.3,0.0,2.85,145.05,7.08,4.96,145.33,98.87,78.06,118.93,259.1,0.11,143.01
2021,12,5,3,0.0,0.0,11.94,0.0,2.6,146.5,7.02,4.36,146.62,98.88,79.44,152.7,263.35,0.11,147.82
2021,12,5,4,0.0,0.0,11.71,0.0,2.41,147.44,6.96,3.91,147.48,98.91,80.19,157.88,279.5,0.11,147.86
2021,12,5,5,0.0,0.0,11.36,0.0,2.41,146.36,6.96,3.95,146.53,98.97,81.94,141.83,242.65,0.11,162.79
2021,12,5,6,0.0,9.59,10.94,0.0,2.57,144.67,6.96,4.38,144.81,99.03,84.5,157.55,228.03,0.11,162.02
2021,12,5,7,652.0,107.23,12.83,0.0,2.55,145.87,7.45,4.64,145.7,99.09,79.94,142.45,236.1,0.11,157.41
2021,12,5,8,4714.48,239.55,15.39,0.0,3.44,145.44,7.51,4.03,145.75,99.12,67.94,146.28,219.03,0.11,138.86
2021,12,5,9,12721.52,358.12,18.12,0.0,3.17,144.94,8.12,3.69,146.14,99.12,61.81,113.5,224.12,0.58,149.11
2021,12,5,10,15418.48,383.72,22.12,0.0,3.79,152.22,8.3,4.55,153.17,99.1,49.56,146.23,267.78,0.81,147.23
2021,12,5,11,6115.52,393.14,24.12,0.0,3.43,154.37,8.24,4.05,155.51,99.0,43.56,158.67,261.2,0.68,155.28
2021,12,5,12,8660.48,407.76,25.05,0.0,2.71,157.43,8.36,3.2,159.89,98.88,41.75,139.85,254.95,0.74,155.69
2021,12,5,13,9088.48,281.97,25.33,0.0,1.98,159.71,8.54,2.36,163.43,98.78,41.75,146.1,266.0,0.48,150.56
